"DrugBankIDs" "DiseaseID"
"DB00201" "MESH:D009336"
"DB00201" "MESH:D019964"
"DB00201" "MESH:D006948"
"DB00201" "MESH:D013274"
"DB00201" "MESH:D007249"
"DB00201" "MESH:D007235"
"DB00201" "MESH:D017114"
"DB00201" "MESH:D001930"
"DB00201" "MESH:D012640"
"DB00201" "MESH:D007333"
"DB00201" "MESH:D009374"
"DB00201" "MESH:D010300"
"DB00201" "MESH:D008325"
"DB00201" "MESH:D000236"
"DB00201" "MESH:D008175"
"DB00201" "MESH:D002294"
"DB00201" "MESH:D012509"
"DB00201" "MESH:D008113"
"DB00201" "MESH:D006930"
"DB00201" "MESH:D012512"
"DB00201" "MESH:D003072"
"DB00201" "MESH:D019970"
"DB00201" "MESH:D001289"
"DB00201" "MESH:D006973"
"DB00201" "MESH:D017202"
"DB00201" "MESH:D008881"
"DB00201" "MESH:D001480"
"DB00201" "MESH:D002375"
"DB00201" "MESH:D007859"
"DB00202" "MESH:D004830"
"DB00202" "MESH:D009135"
"DB00202" "MESH:D012640"
"DB00202" "MESH:D010149"
"DB00202" "MESH:D009127"
"DB00202" "MESH:D004421"
"DB00203" "MESH:D003550"
"DB00203" "MESH:D006976"
"DB00203" "MESH:D006943"
"DB00203" "MESH:D011183"
"DB00203" "MESH:D006529"
"DB00203" "MESH:D018487"
"DB00203" "MESH:D006333"
"DB00203" "MESH:D007674"
"DB00203" "MESH:D023921"
"DB00203" "MESH:D015428"
"DB00203" "MESH:D009336"
"DB00203" "MESH:D013272"
"DB00203" "MESH:D009202"
"DB00203" "MESH:D013375"
"DB00203" "MESH:D020018"
"DB00203" "MESH:D056486"
"DB00203" "MESH:D015228"
"DB00203" "MESH:D017202"
"DB00203" "MESH:D006946"
"DB00203" "MESH:D011014"
"DB00203" "MESH:D011471"
"DB00203" "MESH:D011654"
"DB00203" "MESH:D015431"
"DB00203" "MESH:D010146"
"DB00203" "MESH:D006973"
"DB00203" "MESH:D008105"
"DB00203" "MESH:D009374"
"DB00203" "MESH:D007172"
"DB00203" "MESH:D006332"
"DB00204" "MESH:D001145"
"DB00204" "MESH:D001281"
"DB00204" "MESH:D017180"
"DB00204" "MESH:D006333"
"DB00204" "MESH:D002471"
"DB00205" "MESH:D008288"
"DB00205" "MESH:D008546"
"DB00205" "MESH:D016778"
"DB00206" "MESH:D002819"
"DB00206" "MESH:D019970"
"DB00206" "MESH:D000544"
"DB00206" "MESH:D012559"
"DB00206" "MESH:D020820"
"DB00206" "MESH:D006980"
"DB00206" "MESH:D001161"
"DB00206" "MESH:D005921"
"DB00206" "MESH:D006965"
"DB00206" "MESH:D009374"
"DB00206" "MESH:D004409"
"DB00206" "MESH:D006973"
"DB00206" "MESH:D064420"
"DB00206" "MESH:D006930"
"DB00206" "MESH:D006948"
"DB00206" "MESH:D001714"
"DB00206" "MESH:D005923"
"DB00206" "MESH:D001145"
"DB00206" "MESH:D001523"
"DB00206" "MESH:D002375"
"DB00206" "MESH:D009207"
"DB00206" "MESH:D010243"
"DB00206" "MESH:D005334"
"DB00207" "MESH:D015427"
"DB00207" "MESH:D029481"
"DB00207" "MESH:D011008"
"DB00207" "MESH:D014839"
"DB00207" "MESH:D009164"
"DB00207" "MESH:D015746"
"DB00207" "MESH:D007249"
"DB00207" "MESH:D010033"
"DB00207" "MESH:D003967"
"DB00207" "MESH:D012141"
"DB00207" "MESH:D011014"
"DB00208" "MESH:D002544"
"DB00208" "MESH:D001424"
"DB00208" "MESH:D002561"
"DB00208" "MESH:D003324"
"DB00208" "MESH:D050197"
"DB00208" "MESH:D013927"
"DB00208" "MESH:D014652"
"DB00208" "MESH:D009203"
"DB00208" "MESH:D002546"
"DB00208" "MESH:D020521"
"DB00208" "MESH:D000787"
"DB00208" "MESH:D013923"
"DB00210" "MESH:D007249"
"DB00210" "MESH:D009369"
"DB00210" "MESH:D011565"
"DB00210" "MESH:D010146"
"DB00211" "MESH:D007024"
"DB00211" "MESH:D005221"
"DB00211" "MESH:D006333"
"DB00211" "MESH:D018908"
"DB00211" "MESH:D007022"
"DB00213" "MESH:D005764"
"DB00213" "MESH:D004942"
"DB00213" "MESH:D013276"
"DB00213" "MESH:D014456"
"DB00213" "MESH:D015746"
"DB00213" "MESH:D006471"
"DB00213" "MESH:D010437"
"DB00213" "MESH:D016481"
"DB00213" "MESH:D004941"
"DB00213" "MESH:D003967"
"DB00214" "MESH:D006333"
"DB00214" "MESH:D002311"
"DB00214" "MESH:D005355"
"DB00214" "MESH:D006976"
"DB00214" "MESH:D001201"
"DB00214" "MESH:D006973"
"DB00214" "MESH:D007674"
"DB00214" "MESH:D004487"
"DB00214" "MESH:D018487"
"DB00214" "MESH:D008103"
"DB00215" "MESH:D011618"
"DB00215" "MESH:D009461"
"DB00215" "MESH:D000341"
"DB00215" "MESH:D007174"
"DB00215" "MESH:D012640"
"DB00215" "MESH:D016584"
"DB00215" "MESH:D001321"
"DB00215" "MESH:D012893"
"DB00215" "MESH:D001289"
"DB00215" "MESH:D003866"
"DB00215" "MESH:D009369"
"DB00215" "MESH:D009362"
"DB00215" "MESH:D003865"
"DB00215" "MESH:D001523"
"DB00215" "MESH:D004409"
"DB00215" "MESH:D009771"
"DB00215" "MESH:D019970"
"DB00215" "MESH:D019954"
"DB00215" "MESH:D001008"
"DB00215" "MESH:D019964"
"DB00215" "MESH:D001714"
"DB00215" "MESH:D001145"
"DB00215" "MESH:D004827"
"DB00216" "MESH:D008881"
"DB00217" "MESH:D006973"
"DB00217" "MESH:D014693"
"DB00217" "MESH:D017180"
"DB00218" "MESH:D012772"
"DB00218" "MESH:D002177"
"DB00218" "MESH:D011014"
"DB00218" "MESH:D013203"
"DB00218" "MESH:D029481"
"DB00218" "MESH:D012141"
"DB00220" "MESH:D015658"
"DB00220" "MESH:D011658"
"DB00220" "MESH:D007938"
"DB00220" "MESH:D010051"
"DB00220" "MESH:D012595"
"DB00220" "MESH:D006526"
"DB00220" "MESH:D001943"
"DB00220" "MESH:D008545"
"DB00220" "MESH:D009369"
"DB00221" "MESH:D008173"
"DB00222" "MESH:D015431"
"DB00223" "MESH:D017449"
"DB00224" "MESH:D003072"
"DB00224" "MESH:D015658"
"DB00224" "MESH:D009164"
"DB00224" "MESH:D000163"
"DB00226" "MESH:D006973"
"DB00227" "MESH:D066126"
"DB00227" "MESH:D006937"
"DB00227" "MESH:D010190"
"DB00227" "MESH:D012509"
"DB00227" "MESH:D018149"
"DB00227" "MESH:D018487"
"DB00227" "MESH:D015430"
"DB00227" "MESH:D050171"
"DB00227" "MESH:D015228"
"DB00227" "MESH:D003324"
"DB00227" "MESH:D006938"
"DB00227" "MESH:D007674"
"DB00227" "MESH:D006529"
"DB00227" "MESH:D008103"
"DB00227" "MESH:D009069"
"DB00227" "MESH:D008223"
"DB00227" "MESH:D001930"
"DB00227" "MESH:D006973"
"DB00227" "MESH:D003110"
"DB00227" "MESH:D008546"
"DB00227" "MESH:D003866"
"DB00227" "MESH:D012772"
"DB00227" "MESH:D056486"
"DB00227" "MESH:D008325"
"DB00227" "MESH:D009362"
"DB00227" "MESH:D008569"
"DB00227" "MESH:D006949"
"DB00228" "MESH:D017180"
"DB00228" "MESH:D006973"
"DB00229" "MESH:D007239"
"DB00229" "MESH:D013203"
"DB00230" "MESH:D001008"
"DB00230" "MESH:D020258"
"DB00230" "MESH:D003928"
"DB00230" "MESH:D009437"
"DB00230" "MESH:D011537"
"DB00230" "MESH:D012640"
"DB00230" "MESH:D003865"
"DB00230" "MESH:D013375"
"DB00230" "MESH:D000437"
"DB00230" "MESH:D004827"
"DB00230" "MESH:D006930"
"DB00230" "MESH:D003929"
"DB00230" "MESH:D014202"
"DB00230" "MESH:D008881"
"DB00230" "MESH:D012148"
"DB00231" "MESH:D007319"
"DB00231" "MESH:D012893"
"DB00231" "MESH:D003866"
"DB00232" "MESH:D006973"
"DB00233" "MESH:D014376"
"DB00234" "MESH:D003866"
"DB00234" "MESH:D019970"
"DB00234" "MESH:D001714"
"DB00234" "MESH:D019969"
"DB00234" "MESH:D013375"
"DB00234" "MESH:D001523"
"DB00234" "MESH:D003865"
"DB00235" "MESH:D015428"
"DB00235" "MESH:D007022"
"DB00235" "MESH:D018754"
"DB00235" "MESH:D013345"
"DB00235" "MESH:D006976"
"DB00235" "MESH:D012772"
"DB00235" "MESH:D011183"
"DB00235" "MESH:D020301"
"DB00235" "MESH:D013610"
"DB00235" "MESH:D009203"
"DB00235" "MESH:D011041"
"DB00235" "MESH:D006333"
"DB00238" "MESH:D015658"
"DB00238" "MESH:D009376"
"DB00238" "MESH:D011471"
"DB00242" "MESH:D015470"
"DB00242" "MESH:D015451"
"DB00242" "MESH:D055728"
"DB00242" "MESH:D008175"
"DB00242" "MESH:D007951"
"DB00242" "MESH:D009103"
"DB00242" "MESH:D016393"
"DB00242" "MESH:D007945"
"DB00243" "MESH:D013610"
"DB00243" "MESH:D004719"
"DB00243" "MESH:D018487"
"DB00243" "MESH:D017202"
"DB00243" "MESH:D000787"
"DB00243" "MESH:D016171"
"DB00243" "MESH:D001281"
"DB00244" "MESH:D007410"
"DB00244" "MESH:D001424"
"DB00244" "MESH:D009395"
"DB00244" "MESH:D006470"
"DB00244" "MESH:D015179"
"DB00244" "MESH:D003110"
"DB00244" "MESH:D003092"
"DB00244" "MESH:D003424"
"DB00244" "MESH:D014456"
"DB00244" "MESH:D015431"
"DB00244" "MESH:D005355"
"DB00244" "MESH:D007249"
"DB00244" "MESH:D056486"
"DB00244" "MESH:D015212"
"DB00244" "MESH:D008103"
"DB00244" "MESH:D003093"
"DB00244" "MESH:D004487"
"DB00245" "MESH:D011618"
"DB00245" "MESH:D005879"
"DB00245" "MESH:D009069"
"DB00245" "MESH:D001714"
"DB00245" "MESH:D007172"
"DB00245" "MESH:D002819"
"DB00245" "MESH:D004421"
"DB00245" "MESH:D002389"
"DB00245" "MESH:D012559"
"DB00245" "MESH:D001480"
"DB00245" "MESH:D011595"
"DB00245" "MESH:D012640"
"DB00245" "MESH:D018908"
"DB00245" "MESH:D012563"
"DB00245" "MESH:D004409"
"DB00245" "MESH:D010302"
"DB00245" "MESH:D002375"
"DB00245" "MESH:D009127"
"DB00245" "MESH:D010300"
"DB00245" "MESH:D020734"
"DB00245" "MESH:D014202"
"DB00245" "MESH:D011605"
"DB00246" "MESH:D012559"
"DB00246" "MESH:D006948"
"DB00246" "MESH:D001523"
"DB00246" "MESH:D011618"
"DB00246" "MESH:D001321"
"DB00246" "MESH:D012563"
"DB00246" "MESH:D001714"
"DB00246" "MESH:D019970"
"DB00246" "MESH:D012640"
"DB00246" "MESH:D006212"
"DB00246" "MESH:D003865"
"DB00246" "MESH:D011605"
"DB00247" "MESH:D008881"
"DB00247" "MESH:D002385"
"DB00247" "MESH:D004421"
"DB00247" "MESH:D004487"
"DB00247" "MESH:D006261"
"DB00247" "MESH:D001714"
"DB00247" "MESH:D009135"
"DB00247" "MESH:D004409"
"DB00247" "MESH:D002375"
"DB00247" "MESH:D009207"
"DB00247" "MESH:D010409"
"DB00247" "MESH:D006930"
"DB00247" "MESH:D009336"
"DB00248" "MESH:D004409"
"DB00248" "MESH:D012148"
"DB00248" "MESH:D010302"
"DB00248" "MESH:D019970"
"DB00248" "MESH:D010300"
"DB00248" "MESH:D020734"
"DB00249" "MESH:D003110"
"DB00250" "MESH:D014581"
"DB00250" "MESH:D011565"
"DB00250" "MESH:D001943"
"DB00250" "MESH:D017088"
"DB00250" "MESH:D007249"
"DB00250" "MESH:D008288"
"DB00250" "MESH:D012871"
"DB00250" "MESH:D011471"
"DB00250" "MESH:D010391"
"DB00250" "MESH:D016778"
"DB00250" "MESH:D004890"
"DB00250" "MESH:D055370"
"DB00252" "MESH:D050197"
"DB00252" "MESH:D008133"
"DB00252" "MESH:D011297"
"DB00252" "MESH:D003072"
"DB00252" "MESH:D001714"
"DB00252" "MESH:D000647"
"DB00252" "MESH:D004828"
"DB00252" "MESH:D013345"
"DB00252" "MESH:D014693"
"DB00252" "MESH:D001145"
"DB00252" "MESH:D010146"
"DB00252" "MESH:D009374"
"DB00252" "MESH:D007752"
"DB00252" "MESH:D013226"
"DB00252" "MESH:D009207"
"DB00252" "MESH:D013375"
"DB00252" "MESH:D011225"
"DB00252" "MESH:D012640"
"DB00252" "MESH:D006327"
"DB00252" "MESH:D010149"
"DB00252" "MESH:D004681"
"DB00252" "MESH:D009410"
"DB00252" "MESH:D020820"
"DB00252" "MESH:D017180"
"DB00252" "MESH:D020520"
"DB00252" "MESH:D009069"
"DB00252" "MESH:D004830"
"DB00252" "MESH:D014202"
"DB00252" "MESH:D001480"
"DB00252" "MESH:D018879"
"DB00252" "MESH:D004833"
"DB00252" "MESH:D005207"
"DB00252" "MESH:D001927"
"DB00252" "MESH:D009135"
"DB00252" "MESH:D004409"
"DB00252" "MESH:D002375"
"DB00252" "MESH:D011595"
"DB00252" "MESH:D064420"
"DB00252" "MESH:D004832"
"DB00252" "MESH:D001523"
"DB00252" "MESH:D014277"
"DB00252" "MESH:D010243"
"DB00252" "MESH:D017029"
"DB00252" "MESH:D004827"
"DB00254" "MESH:D011507"
"DB00254" "MESH:D012871"
"DB00254" "MESH:D006332"
"DB00254" "MESH:D008223"
"DB00254" "MESH:D008288"
"DB00254" "MESH:D010391"
"DB00254" "MESH:D011008"
"DB00254" "MESH:D010003"
"DB00254" "MESH:D014552"
"DB00254" "MESH:D010518"
"DB00254" "MESH:D012141"
"DB00254" "MESH:D007010"
"DB00254" "MESH:D011014"
"DB00254" "MESH:D019970"
"DB00255" "MESH:D006973"
"DB00255" "MESH:D002277"
"DB00255" "MESH:D001943"
"DB00255" "MESH:D011471"
"DB00255" "MESH:D006528"
"DB00255" "MESH:D000230"
"DB00256" "MESH:D016481"
"DB00257" "MESH:D001932"
"DB00257" "MESH:D016778"
"DB00257" "MESH:D000230"
"DB00257" "MESH:D002177"
"DB00257" "MESH:D008175"
"DB00257" "MESH:D009362"
"DB00257" "MESH:D018827"
"DB00257" "MESH:D003110"
"DB00260" "MESH:D001008"
"DB00260" "MESH:D014397"
"DB00260" "MESH:D010302"
"DB00260" "MESH:D000647"
"DB00260" "MESH:D008569"
"DB00260" "MESH:D013375"
"DB00260" "MESH:D014376"
"DB00261" "MESH:D020246"
"DB00261" "MESH:D013923"
"DB00262" "MESH:D016403"
"DB00262" "MESH:D054198"
"DB00262" "MESH:D009374"
"DB00262" "MESH:D009376"
"DB00262" "MESH:D016543"
"DB00262" "MESH:D008545"
"DB00262" "MESH:D005910"
"DB00262" "MESH:D009362"
"DB00262" "MESH:D018270"
"DB00262" "MESH:D009369"
"DB00262" "MESH:D001943"
"DB00262" "MESH:D010190"
"DB00262" "MESH:D006689"
"DB00262" "MESH:D009101"
"DB00262" "MESH:D003110"
"DB00262" "MESH:D007938"
"DB00262" "MESH:D015179"
"DB00262" "MESH:D009062"
"DB00262" "MESH:D001932"
"DB00262" "MESH:D014786"
"DB00262" "MESH:D012878"
"DB00262" "MESH:D008223"
"DB00262" "MESH:D005909"
"DB00262" "MESH:D008527"
"DB00262" "MESH:D008175"
"DB00262" "MESH:D002294"
"DB00262" "MESH:D000230"
"DB00263" "MESH:D016778"
"DB00263" "MESH:D014552"
"DB00264" "MESH:D002311"
"DB00264" "MESH:D017379"
"DB00264" "MESH:D018754"
"DB00264" "MESH:D004719"
"DB00264" "MESH:D015428"
"DB00264" "MESH:D006930"
"DB00264" "MESH:D001281"
"DB00264" "MESH:D002318"
"DB00264" "MESH:D018879"
"DB00264" "MESH:D006973"
"DB00264" "MESH:D003928"
"DB00264" "MESH:D058065"
"DB00264" "MESH:D017180"
"DB00264" "MESH:D005901"
"DB00264" "MESH:D014693"
"DB00264" "MESH:D001919"
"DB00264" "MESH:D018487"
"DB00264" "MESH:D006940"
"DB00264" "MESH:D001145"
"DB00264" "MESH:D009203"
"DB00264" "MESH:D016171"
"DB00264" "MESH:D006976"
"DB00264" "MESH:D011225"
"DB00264" "MESH:D020257"
"DB00264" "MESH:D013610"
"DB00264" "MESH:D009798"
"DB00264" "MESH:D007674"
"DB00264" "MESH:D003327"
"DB00264" "MESH:D017202"
"DB00264" "MESH:D013617"
"DB00264" "MESH:D003324"
"DB00264" "MESH:D000419"
"DB00264" "MESH:D011654"
"DB00264" "MESH:D008133"
"DB00264" "MESH:D050197"
"DB00264" "MESH:D000787"
"DB00264" "MESH:D054058"
"DB00264" "MESH:D014202"
"DB00264" "MESH:D009202"
"DB00264" "MESH:D007022"
"DB00264" "MESH:D006333"
"DB00264" "MESH:D006331"
"DB00264" "MESH:D002637"
"DB00264" "MESH:D002312"
"DB00264" "MESH:D008881"
"DB00266" "MESH:D013923"
"DB00266" "MESH:D009203"
"DB00266" "MESH:D011655"
"DB00266" "MESH:D010190"
"DB00266" "MESH:D001943"
"DB00266" "MESH:D007674"
"DB00266" "MESH:D013927"
"DB00266" "MESH:D011183"
"DB00266" "MESH:D008545"
"DB00267" "MESH:D016470"
"DB00267" "MESH:D016908"
"DB00268" "MESH:D019970"
"DB00268" "MESH:D012148"
"DB00268" "MESH:D002375"
"DB00268" "MESH:D010300"
"DB00268" "MESH:D020734"
"DB00270" "MESH:D020301"
"DB00270" "MESH:D002312"
"DB00270" "MESH:D019969"
"DB00270" "MESH:D009069"
"DB00270" "MESH:D006973"
"DB00270" "MESH:D002545"
"DB00270" "MESH:D000787"
"DB00270" "MESH:D019970"
"DB00270" "MESH:D003327"
"DB00270" "MESH:D050197"
"DB00270" "MESH:D006965"
"DB00273" "MESH:D004409"
"DB00273" "MESH:D007249"
"DB00273" "MESH:D000437"
"DB00273" "MESH:D002545"
"DB00273" "MESH:D013375"
"DB00273" "MESH:D017029"
"DB00273" "MESH:D011618"
"DB00273" "MESH:D001930"
"DB00273" "MESH:D003967"
"DB00273" "MESH:D003924"
"DB00273" "MESH:D003866"
"DB00273" "MESH:D014456"
"DB00273" "MESH:D001714"
"DB00273" "MESH:D018149"
"DB00273" "MESH:D008569"
"DB00273" "MESH:D009765"
"DB00273" "MESH:D007859"
"DB00273" "MESH:D004827"
"DB00273" "MESH:D009437"
"DB00273" "MESH:D004828"
"DB00273" "MESH:D019954"
"DB00273" "MESH:D003072"
"DB00273" "MESH:D004833"
"DB00273" "MESH:D006930"
"DB00273" "MESH:D008881"
"DB00273" "MESH:D019970"
"DB00273" "MESH:D012640"
"DB00273" "MESH:D019969"
"DB00273" "MESH:D004830"
"DB00273" "MESH:D001008"
"DB00273" "MESH:D009410"
"DB00274" "MESH:D013203"
"DB00274" "MESH:D004927"
"DB00274" "MESH:D011183"
"DB00275" "MESH:D056486"
"DB00275" "MESH:D015428"
"DB00275" "MESH:D003928"
"DB00275" "MESH:D006977"
"DB00275" "MESH:D006973"
"DB00275" "MESH:D006332"
"DB00275" "MESH:D011507"
"DB00275" "MESH:D000419"
"DB00275" "MESH:D009336"
"DB00275" "MESH:D058226"
"DB00275" "MESH:D006965"
"DB00275" "MESH:D009203"
"DB00275" "MESH:D015427"
"DB00275" "MESH:D005355"
"DB00275" "MESH:D007674"
"DB00275" "MESH:D009410"
"DB00276" "MESH:D054198"
"DB00276" "MESH:D007938"
"DB00276" "MESH:D015470"
"DB00276" "MESH:D001943"
"DB00277" "MESH:D009374"
"DB00277" "MESH:D008173"
"DB00277" "MESH:D017202"
"DB00277" "MESH:D006323"
"DB00277" "MESH:D058186"
"DB00277" "MESH:D007022"
"DB00277" "MESH:D015451"
"DB00277" "MESH:D007945"
"DB00277" "MESH:D015427"
"DB00277" "MESH:D012640"
"DB00277" "MESH:D029424"
"DB00277" "MESH:D010409"
"DB00277" "MESH:D008175"
"DB00277" "MESH:D013163"
"DB00277" "MESH:D011014"
"DB00277" "MESH:D004417"
"DB00277" "MESH:D001049"
"DB00277" "MESH:D064420"
"DB00277" "MESH:D009202"
"DB00277" "MESH:D006973"
"DB00277" "MESH:D029481"
"DB00277" "MESH:D020329"
"DB00277" "MESH:D005119"
"DB00277" "MESH:D007674"
"DB00277" "MESH:D004646"
"DB00277" "MESH:D006327"
"DB00277" "MESH:D001249"
"DB00277" "MESH:D006934"
"DB00277" "MESH:D006940"
"DB00277" "MESH:D002375"
"DB00277" "MESH:D012912"
"DB00277" "MESH:D007249"
"DB00277" "MESH:D009362"
"DB00277" "MESH:D013035"
"DB00277" "MESH:D013119"
"DB00277" "MESH:D002637"
"DB00277" "MESH:D007235"
"DB00278" "MESH:D013927"
"DB00278" "MESH:D011655"
"DB00278" "MESH:D011183"
"DB00278" "MESH:D020521"
"DB00278" "MESH:D013921"
"DB00278" "MESH:D020246"
"DB00279" "MESH:D003866"
"DB00279" "MESH:D003072"
"DB00279" "MESH:D007037"
"DB00279" "MESH:D001919"
"DB00280" "MESH:D013610"
"DB00280" "MESH:D009203"
"DB00280" "MESH:D002312"
"DB00280" "MESH:D013617"
"DB00280" "MESH:D006327"
"DB00280" "MESH:D001281"
"DB00280" "MESH:D014693"
"DB00280" "MESH:D018487"
"DB00280" "MESH:D001145"
"DB00280" "MESH:D018879"
"DB00280" "MESH:D017180"
"DB00281" "MESH:D003371"
"DB00281" "MESH:D014693"
"DB00281" "MESH:D010554"
"DB00281" "MESH:D006930"
"DB00281" "MESH:D010149"
"DB00281" "MESH:D006327"
"DB00281" "MESH:D014839"
"DB00281" "MESH:D012640"
"DB00281" "MESH:D011183"
"DB00281" "MESH:D009437"
"DB00281" "MESH:D009203"
"DB00281" "MESH:D018754"
"DB00281" "MESH:D016171"
"DB00281" "MESH:D010146"
"DB00281" "MESH:D053201"
"DB00281" "MESH:D006323"
"DB00281" "MESH:D012735"
"DB00281" "MESH:D019970"
"DB00281" "MESH:D013035"
"DB00281" "MESH:D001919"
"DB00281" "MESH:D007022"
"DB00281" "MESH:D009336"
"DB00281" "MESH:D013610"
"DB00281" "MESH:D002318"
"DB00281" "MESH:D017116"
"DB00281" "MESH:D010292"
"DB00281" "MESH:D009135"
"DB00281" "MESH:D013226"
"DB00281" "MESH:D051474"
"DB00281" "MESH:D010243"
"DB00281" "MESH:D002545"
"DB00281" "MESH:D006973"
"DB00281" "MESH:D006261"
"DB00281" "MESH:D013617"
"DB00281" "MESH:D009207"
"DB00281" "MESH:D009422"
"DB00281" "MESH:D010291"
"DB00281" "MESH:D004890"
"DB00281" "MESH:D001145"
"DB00281" "MESH:D017180"
"DB00281" "MESH:D008133"
"DB00281" "MESH:D007172"
"DB00281" "MESH:D002546"
"DB00281" "MESH:D018879"
"DB00281" "MESH:D005207"
"DB00281" "MESH:D003929"
"DB00281" "MESH:D009325"
"DB00282" "MESH:D001943"
"DB00282" "MESH:D010014"
"DB00282" "MESH:D008545"
"DB00282" "MESH:D001862"
"DB00282" "MESH:D009101"
"DB00282" "MESH:D015431"
"DB00282" "MESH:D012516"
"DB00282" "MESH:D001859"
"DB00282" "MESH:D009362"
"DB00282" "MESH:D013167"
"DB00282" "MESH:D006934"
"DB00282" "MESH:D051437"
"DB00282" "MESH:D006528"
"DB00282" "MESH:D010024"
"DB00282" "MESH:D010146"
"DB00283" "MESH:D014581"
"DB00283" "MESH:D000707"
"DB00284" "MESH:D065626"
"DB00284" "MESH:D004719"
"DB00284" "MESH:D002318"
"DB00284" "MESH:D009765"
"DB00284" "MESH:D006943"
"DB00284" "MESH:D007249"
"DB00284" "MESH:D005234"
"DB00284" "MESH:D005770"
"DB00284" "MESH:D003924"
"DB00284" "MESH:D002312"
"DB00285" "MESH:D000437"
"DB00285" "MESH:D001523"
"DB00285" "MESH:D016055"
"DB00285" "MESH:D014029"
"DB00285" "MESH:D014202"
"DB00285" "MESH:D012559"
"DB00285" "MESH:D009771"
"DB00285" "MESH:D001281"
"DB00285" "MESH:D001714"
"DB00285" "MESH:D015431"
"DB00285" "MESH:D020258"
"DB00285" "MESH:D013375"
"DB00285" "MESH:D007035"
"DB00285" "MESH:D016584"
"DB00285" "MESH:D010292"
"DB00285" "MESH:D008881"
"DB00285" "MESH:D003866"
"DB00285" "MESH:D001480"
"DB00285" "MESH:D019970"
"DB00285" "MESH:D003865"
"DB00285" "MESH:D001289"
"DB00285" "MESH:D006930"
"DB00285" "MESH:D019956"
"DB00285" "MESH:D009437"
"DB00285" "MESH:D001008"
"DB00285" "MESH:D006948"
"DB00287" "MESH:D009798"
"DB00287" "MESH:D014605"
"DB00287" "MESH:D005901"
"DB00288" "MESH:D011565"
"DB00288" "MESH:D004487"
"DB00289" "MESH:D001289"
"DB00289" "MESH:D001321"
"DB00289" "MESH:D006973"
"DB00290" "MESH:D002583"
"DB00290" "MESH:D002277"
"DB00290" "MESH:D006689"
"DB00290" "MESH:D002294"
"DB00290" "MESH:D010051"
"DB00290" "MESH:D008223"
"DB00290" "MESH:D006258"
"DB00290" "MESH:D013736"
"DB00290" "MESH:D008228"
"DB00290" "MESH:D009062"
"DB00290" "MESH:D008175"
"DB00290" "MESH:D008545"
"DB00291" "MESH:D001172"
"DB00291" "MESH:D008113"
"DB00291" "MESH:D008180"
"DB00291" "MESH:D008181"
"DB00291" "MESH:D007945"
"DB00291" "MESH:D007938"
"DB00291" "MESH:D008228"
"DB00291" "MESH:D008223"
"DB00291" "MESH:D009374"
"DB00291" "MESH:D015451"
"DB00291" "MESH:D001528"
"DB00291" "MESH:D009404"
"DB00292" "MESH:D013226"
"DB00292" "MESH:D019586"
"DB00292" "MESH:D002389"
"DB00292" "MESH:D012640"
"DB00292" "MESH:D020820"
"DB00292" "MESH:D001929"
"DB00293" "MESH:D015179"
"DB00293" "MESH:D008654"
"DB00293" "MESH:D000230"
"DB00293" "MESH:D009369"
"DB00293" "MESH:D010190"
"DB00294" "MESH:D004412"
"DB00295" "MESH:D001416"
"DB00295" "MESH:D002056"
"DB00295" "MESH:D010538"
"DB00295" "MESH:D006940"
"DB00295" "MESH:D014555"
"DB00295" "MESH:D011654"
"DB00295" "MESH:D010554"
"DB00295" "MESH:D009293"
"DB00295" "MESH:D004409"
"DB00295" "MESH:D015746"
"DB00295" "MESH:D006212"
"DB00295" "MESH:D006331"
"DB00295" "MESH:D006261"
"DB00295" "MESH:D010146"
"DB00295" "MESH:D003327"
"DB00295" "MESH:D013035"
"DB00295" "MESH:D017116"
"DB00295" "MESH:D008175"
"DB00295" "MESH:D004487"
"DB00295" "MESH:D002311"
"DB00295" "MESH:D006948"
"DB00295" "MESH:D013375"
"DB00295" "MESH:D014839"
"DB00295" "MESH:D006973"
"DB00295" "MESH:D009203"
"DB00295" "MESH:D001145"
"DB00295" "MESH:D003693"
"DB00295" "MESH:D003110"
"DB00295" "MESH:D003866"
"DB00295" "MESH:D010523"
"DB00295" "MESH:D003967"
"DB00295" "MESH:D003371"
"DB00295" "MESH:D009069"
"DB00295" "MESH:D002637"
"DB00295" "MESH:D002545"
"DB00295" "MESH:D004417"
"DB00295" "MESH:D012640"
"DB00295" "MESH:D010149"
"DB00295" "MESH:D053201"
"DB00295" "MESH:D000647"
"DB00295" "MESH:D009437"
"DB00295" "MESH:D006930"
"DB00295" "MESH:D015428"
"DB00295" "MESH:D015427"
"DB00295" "MESH:D013203"
"DB00296" "MESH:D010146"
"DB00296" "MESH:D010149"
"DB00297" "MESH:D010291"
"DB00297" "MESH:D017202"
"DB00297" "MESH:D053201"
"DB00297" "MESH:D017180"
"DB00297" "MESH:D009437"
"DB00297" "MESH:D010146"
"DB00297" "MESH:D051474"
"DB00297" "MESH:D010149"
"DB00297" "MESH:D011225"
"DB00297" "MESH:D017116"
